Instrument,Company Common Name,Deal Permid,Loan Dates: Announcement Date,Loan Dates: Financial Close Date of Loan Package,Maturity: Maturity Date,Loan Type,Use of Proceeds,Loan Repayment: Type,Loans Issuer/Borrower Ultimate Parent Name Full,Loan Package Amount,"Number of all Managers, inc. Int'l Co-Managers","All Managers, inc. Int'l Co-Managers, Parent (Full Name)","All Managers, inc. Int'l Co-Managers, Parent (Code)",All Loans Manager Roles,Loan Manager Commitment Amount
4295880516,,154083550155,2010-12-16,2010-12-16,2013-12-16,Term Loan,Working Capital,,Abengoa SA,553790766.624312,5,Hamburg Commercial Bank AG,HAMBURG-COMM,Senior Co-Lead Manager,0.0
4295880516,,154083550156,2010-12-16,2010-12-16,2030-12-16,Letter Of Credit,Working Capital,,Abengoa SA,553790766.624312,4,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Senior Co-Lead Manager,0.0
4295880516,,154083550303,2008-10-30,2008-12-23,2015-12-23,Term Loan,Working Capital,,Itochu Corp,220000000.0,4,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Manager,0.0
4295880516,,154083550304,2008-10-30,2008-12-23,2011-12-23,Standby Letter Of Credit,General Corporate Purpose,,Itochu Corp,220000000.0,8,Australia & New Zealand Banking Group Ltd,ANZ,Arranger,0.0
4295880516,,154083550305,2008-10-30,2008-12-23,2015-12-23,Standby Letter Of Credit,Refinancing,,Itochu Corp,220000000.0,5,Deutsche Bank,DEUTSCHE-BANK,Arranger,0.0
4295880516,,154083553333,2006-12-01,2006-12-20,2013-12-20,Term Loan,Refinancing,,Itochu Corp,380099670.580286,3,Mizuho Financial Group,MIZUHO-FINAN,Co-Arranger,0.0
4295880516,,154083553334,2006-12-01,2006-12-20,2014-06-20,Term Loan,Working Capital,,Itochu Corp,380099670.580286,1,Mizuho Financial Group,MIZUHO-FINAN,Co-Arranger,0.0
4295880516,,154083554313,2006-12-31,2006-12-31,2015-12-31,Term Loan,Working Capital,,Ace Cogeneration Co,60000000.0,9,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Arranger,0.0
4295880516,,154083555459,2006-12-01,2006-12-18,2007-12-17,Committed Credit Facility,General Corporate Purpose,,Itochu Corp,84666836.0003386,6,SBI Holdings Inc,SBI-HOL,Co-Arranger,0.0
4295880516,,154083557370,2012-08-01,2012-08-03,2013-08-02,Bridge Loan,Working Capital,Bullet,PT Adaro Energy Tbk,270000000.0,3,JP Morgan & Co Inc,JPM,Co-Arranger,0.0
4295880516,,154083557371,2012-08-01,2012-08-03,2013-08-02,Bridge Loan,Operating Fund / Cash Reserve,Bullet,PT Adaro Energy Tbk,270000000.0,2,National Australia Bank Ltd,NATL-AUST-BK,Co-Arranger,0.0
4295880516,,154083557608,2012-08-01,2012-08-03,2013-08-02,Bridge Loan,Working Capital,Bullet,PT Adaro Energy Tbk,270000000.0,2,BNP Paribas SA,BNP-PARIBAS,Co-Arranger,0.0
4295880516,,154083558689,2012-09-01,2012-09-28,2014-09-29,Committed Credit Facility,Working Capital,,ISUZU MOTORS LTD,83440308.0872914,4,NatWest,NATWEST-GRP,Co-Arranger,0.0
4295880516,,154083558690,2012-09-01,2012-09-28,2014-09-29,Committed Credit Facility,Working Capital,,ISUZU MOTORS LTD,173299101.412067,10,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Co-Arranger,0.0
4295880516,,154083562358,2013-09-20,2013-09-26,2020-10-26,Term Loan,General Corporate Purpose,,Marubeni Corp,173861689.198747,3,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Co-Arranger,0.0
4295880516,,154083562359,2013-09-20,2013-09-26,2020-10-26,Term Loan,Refinancing,,Marubeni Corp,173861689.198747,3,TD Securities Inc,TD-SECURITIES,Co-Arranger,0.0
4295880516,,154083562517,2013-12-22,2013-12-27,2015-12-28,Revolving Credit Facility,Working Capital,,ISUZU MOTORS LTD,95102234.9025202,4,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Co-Arranger,0.0
4295880516,,154083562609,2013-09-22,2013-09-30,2024-03-28,Term Loan,Working Capital,,Itochu Corp,254556562.46818,2,Portigon AG,PORTIGON,Co-Arranger,0.0
4295880516,,154083564220,2013-05-10,2013-05-10,2023-05-10,Term Loan,Renewable Energy,,Itochu Corp,73360000.0,9,Mizuho Financial Group,MIZUHO-FINAN,Facility Agent,0.0
4295880516,,154083564221,2013-05-10,2013-05-10,2023-05-10,Letter Of Credit,Project Finance,,Itochu Corp,73360000.0,1,Korea Long Term Credit Bank,KLB,Lead Manager,0.0
4295880516,,154083564222,2013-05-10,2013-05-10,2023-05-10,Letter Of Credit,Renewable Energy,,Itochu Corp,73360000.0,4,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Lead Manager,0.0
4295880516,,154083564584,2013-06-01,2013-06-24,2018-06-22,Revolving Credit Facility,Project Finance,,Itochu Corp,3581661891.11748,2,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295880516,,154083566852,2010-11-17,2014-03-28,2034-03-28,Term Loan,Renewable Energy,Amortizing,PT Medco Daya Abadi Lestari,1170000000.0,4,Citi,CITI,Arranger,0.0
4295880516,,154083572857,2013-06-01,2013-06-28,2014-06-27,Revolving Credit Facility,Project Finance,,Itochu Corp,500000000.0,2,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295880516,,154083573220,2013-03-01,2013-03-29,2023-09-30,Term Loan,Renewable Energy,,Itochu Corp,212336766.111052,5,NatWest,NATWEST-GRP,Arranger,0.0
4295880516,,154083574561,2014-06-27,2014-06-27,2015-06-26,364 Day Revolver,Project Finance,,Itochu Corp,500000000.0,13,HSBC Holdings PLC,SAM-CAPEL-HSBC,Arranger,0.0
4295880516,,154083575295,2014-03-25,2014-03-25,2032-01-31,Term Loan,Refinancing,,Itochu Corp,60629767.2599257,6,Japan Bank For International Cooperation,JBFIC,Provider,0.0
4295880516,,154083575508,2012-09-01,2012-09-25,2022-09-27,Term Loan,Working Capital,,Itochu Corp,257102455.328448,2,Mizuho Financial Group,MIZUHO-FINAN,Facility Agent,0.0
4295880516,,154083575597,2010-11-17,2014-03-28,2034-03-28,Term Loan,General Corporate Purpose,Amortizing,PT Medco Daya Abadi Lestari,1170000000.0,2,Citi,CITI,Arranger,0.0
4295880516,,154083575598,2010-11-17,2014-03-28,2034-03-28,Term Loan,Refinance/Retiring Bank Debt,Amortizing,PT Medco Daya Abadi Lestari,1170000000.0,3,Japan Bank For International Cooperation,JBFIC,Provider,0.0
4295880516,,154083575737,2013-12-16,2013-12-16,2016-12-16,Letter Of Credit,General Corporate Purpose,,Itochu Corp,33750000.0,2,Citi,CITI,Arranger,0.0
